﻿﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
siege,SiegeChallengeInfo.csd,TextHp,生  命  值：,,/TextHp,11e5583f2072c5135ace7aee6f85c83c,siege/SiegeChallengeInfo.csd,,
siege,SiegeChallengeInfo.csd,_textBoss,董卓 Lv.80,,/_textBoss,11e5583f2072c5135ace7aee6f85c83c,siege/SiegeChallengeInfo.csd,1,
siege,SiegeChallengeInfo.csd,_nowHp,2500万,,/_hpPercentBG/_nowHp,11e5583f2072c5135ace7aee6f85c83c,siege/SiegeChallengeInfo.csd,1,
siege,SiegeChallengeInfo.csd,_textMaxHp,/5000万,,/_hpPercentBG/_textMaxHp,11e5583f2072c5135ace7aee6f85c83c,siege/SiegeChallengeInfo.csd,1,
siege,PopupSiegeShare.csd,_textNotice,叛军声势浩大，来势汹汹，是否分享给军团成员协助讨伐？,,/_panelBase/_textNotice,7c67fbfa3727f1592eb2dfc0616480b5,siege/PopupSiegeShare.csd,,
siege,PopupHurtReward.csd,TextHurt,累计伤害：,,/_panelBase/_popupBG/TextHurt,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,,
siege,PopupHurtReward.csd,_textHurtNum,325万,,/_panelBase/_popupBG/_textHurtNum,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupHurtReward.csd,TextReset,累计伤害和奖励列表每日4点重置,,/_panelBase/_popupBG/TextReset,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,,
siege,PopupHurtReward.csd,_textCount,12次,,/_panelBase/_panelCon/_textCount,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupHurtReward.csd,_textCount1,5次,,/_panelBase/_panelCon/_textCount1,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupHurtReward.csd,_textCount2,10次,,/_panelBase/_panelCon/_textCount2,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupHurtReward.csd,_textCount3,15次,,/_panelBase/_panelCon/_textCount3,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupHurtReward.csd,_textCount4,20次,,/_panelBase/_panelCon/_textCount4,e7f8aaf820f1f570abfde4853721b022,siege/PopupHurtReward.csd,1,
siege,PopupSiegeRank.csd,titleCount,名次,,/_panelBase/Title/titleCount,b73a6aab13e6e1370ce9c1986cb51323,siege/PopupSiegeRank.csd,,
siege,PopupSiegeRank.csd,titleName,名称,,/_panelBase/Title/titleName,b73a6aab13e6e1370ce9c1986cb51323,siege/PopupSiegeRank.csd,,
siege,PopupSiegeRank.csd,titleStarCount,累计伤害,,/_panelBase/Title/titleStarCount,b73a6aab13e6e1370ce9c1986cb51323,siege/PopupSiegeRank.csd,,
siege,PopupSiegeRank.csd,RankTitle,我的排名：,,/_panelBase/NodeMyRank/RankTitle,b73a6aab13e6e1370ce9c1986cb51323,siege/PopupSiegeRank.csd,,
siege,PopupSiegeRank.csd,_rewardTitle,排名奖励：,,/_panelBase/NodeMyRank/_rewardTitle,b73a6aab13e6e1370ce9c1986cb51323,siege/PopupSiegeRank.csd,,
common,UserDetailPetSingle.csd,_textLevel,2级,,/_textLevel,8a62c37d620f671a94d414112bf36dc3,common/UserDetailPetSingle.csd,1,
common,UserDetailPetSingle.csd,_textName,名字,,/_textName,8a62c37d620f671a94d414112bf36dc3,common/UserDetailPetSingle.csd,1,
common,CommonNormalSmallPop.csd,Text_title,购买道具,,/Image_bg_all/Image_1/Text_title,46f049cdf4e0332b518cd15f9c5a8a75,common/CommonNormalSmallPop.csd,1,
common,PopupChooseEquip2.csd,_textTip,隐藏已穿戴装备,,/_textTip,275db550fe8fbe835bce1f39b063a2a8,common/PopupChooseEquip2.csd,1,
common,CommonTabGroupTree.csd,Text_desc,一级页签,,/ScrollViewTab/TabGroup/Panel_tab/Text_desc,5ac9c9bfb8f99adaca5b3a9911a6dfb9,common/CommonTabGroupTree.csd,1,
common,CommonTabGroupTree.csd,Text_desc,一级页签,,/ScrollViewTab/TabGroup/Panel_tab_sub/Text_desc,5ac9c9bfb8f99adaca5b3a9911a6dfb9,common/CommonTabGroupTree.csd,1,
common,PromptTipNode.csd,Text_tip_content,哈哈哈哈哈,,/Text_tip_content,5538362b35ce99c2444a6736611e0bc8,common/PromptTipNode.csd,1,
common,CommonNormalLargeWithChatPop.csd,Text_title,标 题,,/Image_bg_all/Image_title/Text_title,e206cc132d544c1793046a6611127cbd,common/CommonNormalLargeWithChatPop.csd,1,
common,CommonNormalMidPop.csd,Text_title,标 题,,/Image_bg_all/Text_title,032cd12eedc82e957ce8feab30be72dd,common/CommonNormalMidPop.csd,1,
common,CommonButtonLargeNormal.csd,Text,一级,,/Text,c2f2e7963e1064d19dad2780179896a9,common/CommonButtonLargeNormal.csd,1,
common,PopupChooseEquipCell.csd,_textYoke1,（羁绊）,,/_resourceNode/_item1/_textYoke1,b90ecdfd71d6a4f408acf3a3fdefffe1,common/PopupChooseEquipCell.csd,,
common,PopupChooseEquipCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,b90ecdfd71d6a4f408acf3a3fdefffe1,common/PopupChooseEquipCell.csd,1,
common,PopupChooseEquipCell.csd,_textYoke2,（羁绊）,,/_resourceNode/_item2/_textYoke2,b90ecdfd71d6a4f408acf3a3fdefffe1,common/PopupChooseEquipCell.csd,,
common,PopupChooseEquipCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,b90ecdfd71d6a4f408acf3a3fdefffe1,common/PopupChooseEquipCell.csd,1,
common,CommonButtonTriggle.csd,Text,解 散,,/Text,eeaeb9b73d5dd733def2c65150a470a0,common/CommonButtonTriggle.csd,1,3
common,PopupNextFunctionPopInfoNode.csd,_name,游历,,/_name,4f723447be9bf4b9f87dfd12a25b08fa,common/PopupNextFunctionPopInfoNode.csd,1,
common,PopupNextFunctionPopInfoNode.csd,_label1,挑战,,/_label1,4f723447be9bf4b9f87dfd12a25b08fa,common/PopupNextFunctionPopInfoNode.csd,1,
common,CommonResourceInfoRefresh.csd,Text_ResName,消耗刷新令：,,/Text_ResName,0235cabf754b64d29940dc3dd562823d,common/CommonResourceInfoRefresh.csd,,
common,CommonFullScreen.csd,TextTitle,道  具,,/PanelBg/TextTitle,69448088386bfa05a6b68af648e21de0,common/CommonFullScreen.csd,1,
common,CommonFullScreen.csd,TextCount,数量：119/240,,/PanelBg/TextCount,69448088386bfa05a6b68af648e21de0,common/CommonFullScreen.csd,1,
common,CommonCountdown.csd,CountDownLabel,行军会议倒计时：,,/CountDownLabel,9575b7a0df9f5152593e906f9e77ac94,common/CommonCountdown.csd,,
common,CommonCountdown.csd,EndLabel,当前活动已结束,,/EndLabel,9575b7a0df9f5152593e906f9e77ac94,common/CommonCountdown.csd,,
common,CommonTabGroupVertical.csd,Text_desc,一级页签,,/Panel_tab/Text_desc,a042f2ccf7357a66d01bd571548f102f,common/CommonTabGroupVertical.csd,1,
common,PopupInput.csd,_textHint,点击下方输入礼品码,,/Panel_bk/_textHint,8cbfa061bbb2fdb27afe324ae9b5b6fb,common/PopupInput.csd,1,
common,PopupShopItemBuy.csd,_textTips,今日剩余可购50个,,/Panel_info/_textTips,6fef4f4898461c58feae9bf522ea4c30,common/PopupShopItemBuy.csd,1,
common,PopupShopItemBuy.csd,Text_ResName,总价：,,/Panel_info/Text_ResName,6fef4f4898461c58feae9bf522ea4c30,common/PopupShopItemBuy.csd,,
common,PopupShopItemBuy.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,6fef4f4898461c58feae9bf522ea4c30,common/PopupShopItemBuy.csd,1,
common,PopupShopItemBuy.csd,_itemOwnerDesc,当前拥有：,,/Panel_info/Node_item/_itemOwnerDesc,6fef4f4898461c58feae9bf522ea4c30,common/PopupShopItemBuy.csd,,
common,CommonPetMainAvatar.csd,Text_pet_state,上阵,,/Node_root/Node_Info/ImageInfo/Text_pet_state,4a1db2c2c68ffed129e3d3ae101db114,common/CommonPetMainAvatar.csd,1,
common,CommonPetMainAvatar.csd,Text_petName,没名字的玩家,,/Node_root/Node_Info/ImageInfo/Panel_widget/Text_petName,4a1db2c2c68ffed129e3d3ae101db114,common/CommonPetMainAvatar.csd,1,
common,CommonPetMainAvatar.csd,Text_petLevel,100级,,/Node_root/Node_Info/ImageInfo/Panel_widget/Text_petLevel,4a1db2c2c68ffed129e3d3ae101db114,common/CommonPetMainAvatar.csd,1,
common,PopupHelpInfoCell.csd,_text,过关斩将玩法提供,,/_resourceNode/_text,ddf6b7668c6089f55b4ebee7d9c4e327,common/PopupHelpInfoCell.csd,1,
common,PopupPlayerLevelUpCell.csd,Text_way_name,武将重生,,/Panel_Common/Text_way_name,fdebbc966a230cd864e51d1510503c9f,common/PopupPlayerLevelUpCell.csd,1,3
common,PopupPlayerLevelUpCell.csd,Text_way_desc,重生武将会返还一部分培养材料,,/Panel_Common/Text_way_desc,fdebbc966a230cd864e51d1510503c9f,common/PopupPlayerLevelUpCell.csd,1,3
common,PopupPlayerLevelUpCell.csd,Text_way_unlock_desc,20级开启,,/Panel_Common/Text_way_unlock_desc,fdebbc966a230cd864e51d1510503c9f,common/PopupPlayerLevelUpCell.csd,1,3
common,CommonButtonLevel1Highlight.csd,Text,一级,,/Text,cd344f3d17b46449702131b7487a865f,common/CommonButtonLevel1Highlight.csd,1,
common,CommonPriceDiscountInfo.csd,Text_title,原价：,,/Text_title,1471575ac6d410bdb2c1b76ff80479bb,common/CommonPriceDiscountInfo.csd,1,3
common,PopupChooseHorseCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,1,
common,PopupChooseHorseCell.csd,Text_17,星级：,,/_resourceNode/_item1/Text_17,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,,
common,PopupChooseHorseCell.csd,_textTip1,只有xx类武将可骑乘,,/_resourceNode/_item1/_textTip1,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,1,
common,PopupChooseHorseCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,1,
common,PopupChooseHorseCell.csd,Text_17_0,星级：,,/_resourceNode/_item2/Text_17_0,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,,
common,PopupChooseHorseCell.csd,_textTip2,只有xx类武将可骑乘,,/_resourceNode/_item2/_textTip2,033a0f1d9e1860b42ee56a5ce2257067,common/PopupChooseHorseCell.csd,1,
common,CommonDetailTitle.csd,TextTitle,名    称,,/TextTitle,ca58a58eef628561b92d1219f967214b,common/CommonDetailTitle.csd,1,
common,CommonHeroName2.csd,TextName,名字+7,,/TextName,3d71d0c78de4436f56ef633e62fee81b,common/CommonHeroName2.csd,1,
common,CommonPopupNotice.csd,Text_title,标题,,/Image_title_bg/Text_title,a31628f8c58f3660f43aeff09a5984e2,common/CommonPopupNotice.csd,1,
common,CommonTopbarBase.csd,textTitle,系统,,/Panel_bk/Node_left/textTitle,31398421303dbeb66786a4dfc67ef46a,common/CommonTopbarBase.csd,1,
common,CommonButtonSelect2.csd,Text,中按钮,,/Text,9cc1e12179b492a0ceb3b6a941171fa7,common/CommonButtonSelect2.csd,1,
common,CommonNormalMiniPop.csd,Text_title,体力补充,,/Image_bg_all/Image_1/Text_title,510f3a06fdf630086740d502d3d36e9b,common/CommonNormalMiniPop.csd,1,
common,PopupSkillDes.csd,_textName,【名字】,,/_panelBg/_textName,1f854f8d58e27e147cc1fb685f80527d,common/PopupSkillDes.csd,1,
common,CommonHeroAvatar.csd,Text_name,武将武将,,/Text_name,ae436dd530db5ce02a24f75a7b41ec4e,common/CommonHeroAvatar.csd,1,
common,CommonHeroAvatar.csd,Text_talk,"一二三四五六七八九十
一二三四五六七八九十
一二三四五六七八九十
一二三四五六七八九十",,/Image_talk_bg/Text_talk,ae436dd530db5ce02a24f75a7b41ec4e,common/CommonHeroAvatar.csd,1,
common,CommonHeroAvatar.csd,Text_talk2,哪里走！！,,/Image_talk_bg2left/Text_talk2,ae436dd530db5ce02a24f75a7b41ec4e,common/CommonHeroAvatar.csd,1,
common,CommonHeroAvatar.csd,Text_v_name,孙策,,/Panel_v_name/Text_v_name,ae436dd530db5ce02a24f75a7b41ec4e,common/CommonHeroAvatar.csd,1,
common,PopupComposeProp.csd,_textName,二级精炼石,,/Panel_info/_textName,7797b7387243942e320f90fcdc15a6c5,common/PopupComposeProp.csd,1,
common,CommonButtonSmallNormal2.csd,Text,按钮,,/Text,1739c57f1e85bb2c0dbc503bb2a9928e,common/CommonButtonSmallNormal2.csd,1,
common,CommonNormalLargePop.csd,Text_title,标 题,,/Image_bg_all/Image_title/Text_title,93deb674e05a2838a84cf55c76dcd286,common/CommonNormalLargePop.csd,1,
common,CommonButtonLevel0Highlight.csd,Text,一级,,/Text,3d4c83e667dedb62ef75b9f7210606c6,common/CommonButtonLevel0Highlight.csd,1,
common,CommonMainHeroNode.csd,Text_official,【无】,,/Node_root/Text_official,fadcc1295d3715d743b4be89afed17c6,common/CommonMainHeroNode.csd,1,
common,CommonMainHeroNode.csd,Text_heroName,没名字的玩家,,/Node_root/Text_heroName,fadcc1295d3715d743b4be89afed17c6,common/CommonMainHeroNode.csd,1,
common,CommonButtonLargeNormal3.csd,Text,大型按钮,,/Text,d5d84f9e86ae3fea6531a78855d3bf22,common/CommonButtonLargeNormal3.csd,1,
common,PopupHandBook.csd,_textCountryProcess,魏国总进度：,,/Panel_root/_textCountryProcess,24689393e8c48e11e256387375b9762f,common/PopupHandBook.csd,1,
common,PopupLinkageActivity.csd,countdownlabel,活动结束倒计时,,/Node_1/countdownlabel,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,,
common,PopupLinkageActivity.csd,_countdownTime,5天,,/Node_1/_countdownTime,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_itemName1,皮肤宝箱,,/Node_1/_item1/_itemName1,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_itemName2,皮肤宝箱,,/Node_1/_item2/_itemName2,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_itemName3,皮肤宝箱,,/Node_1/_item3/_itemName3,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnLable1,点击领取,,/Node_1/_btnGet1/_btnLable1,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnDisableLable1,点击领取,,/Node_1/_btnGet1/_btnDisableLable1,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnLable2,点击领取,,/Node_1/_btnGet2/_btnLable2,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnDisableLable2,点击领取,,/Node_1/_btnGet2/_btnDisableLable2,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnLable3,点击领取,,/Node_1/_btnGet3/_btnLable3,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,PopupLinkageActivity.csd,_btnDisableLable3,点击领取,,/Node_1/_btnGet3/_btnDisableLable3,95d2f115d16c0707547483e872c8f1fd,common/PopupLinkageActivity.csd,1,
common,CommonNormalSmallPop2.csd,Text_title,购买道具,,/Image_bg_all/Image_1/Text_title,9f2e99d1400975a8033857d8437761ab,common/CommonNormalSmallPop2.csd,1,
common,PopupUserBaseInfo.csd,Text_name,等级：,,/Panel_info/Node_1/Text_name,ab396230621f5ba61973a2f500e20f48,common/PopupUserBaseInfo.csd,,
common,PopupUserBaseInfo.csd,Text_name,战力：,,/Panel_info/Node_2/Text_name,ab396230621f5ba61973a2f500e20f48,common/PopupUserBaseInfo.csd,,
common,PopupUserBaseInfo.csd,Text_name,军团：,,/Panel_info/Node_3/Text_name,ab396230621f5ba61973a2f500e20f48,common/PopupUserBaseInfo.csd,,
common,PopupUserBaseInfo.csd,Text_value,啊啊啊啊四,,/Panel_info/Node_3/Text_value,ab396230621f5ba61973a2f500e20f48,common/PopupUserBaseInfo.csd,1,
common,PopupMovieText.csd,Text_movie,"东汉末年，时值乱世，

黄巾军四处作乱，朝廷张榜募兵，

更有神秘的名将令引起各方豪杰争夺。

榜文到涿县，引出一群英雄好汉的故事来…",,/_panelRoot/_nodeLoginEnd/Text_movie,b0a582ba238f480edd09b1660e4c4e4b,common/PopupMovieText.csd,1,
common,PopupMovieText.csd,Text_movie,第一回，英雄出世,,/_panelRoot/_nodeChapterStart/Text_movie,b0a582ba238f480edd09b1660e4c4e4b,common/PopupMovieText.csd,1,
common,PopupMovieText.csd,Text_start,第一回，英雄出世,,/_panelRoot/_nodeChapterEnd/Text_start,b0a582ba238f480edd09b1660e4c4e4b,common/PopupMovieText.csd,1,
common,CommonButtonLevel2Normal.csd,Text,中按钮,,/Text,402c2ac52877a7a275e3d0feacfc248c,common/CommonButtonLevel2Normal.csd,,
common,CommonSimpleHeroAvatar.csd,Text_name,武将武将,,/Text_name,954ed0792c3e02cc7cb198b2400cd335,common/CommonSimpleHeroAvatar.csd,1,
common,PopupSkillDetailCell.csd,_textDesc,哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎 哎哎哎,,/_resourceNode/_textDesc,5ede115b99309490f11e1cdf4384bd2b,common/PopupSkillDetailCell.csd,1,
common,CommonShopItemCell2.csd,Text_item_name,黄盖碎片,,/Image_1/Text_item_name,09218019c588695701fbe5784072d51f,common/CommonShopItemCell2.csd,1,
common,CommonShopItemCell2.csd,Text_button_desc,今日可买10次,,/Image_1/Text_button_desc,09218019c588695701fbe5784072d51f,common/CommonShopItemCell2.csd,1,
common,CommonNormalSmallXSPop.csd,Text_title,批量使用,,/Image_bg_all/Image_1/Text_title,765720bb614036beb1263e4d9995c0df,common/CommonNormalSmallXSPop.csd,1,
common,CommonPopupNormal.csd,Text_title,标题,,/Text_title,e4045617a8f117111578dc4ff8ee8dca,common/CommonPopupNormal.csd,1,
common,PopupSelectRewardNum.csd,_labelTips,以下奖励中选取一个,,/_labelTips,3d4f4e0036496638534dafd3854077d5,common/PopupSelectRewardNum.csd,,
common,PopupChooseHeroCell.csd,_textDes1,"激活7条羁绊
激活合击大招",,/_resourceNode/_item1/_textDes1,391d6942a7ade9bcafac973e81a14cea,common/PopupChooseHeroCell.csd,1,
common,PopupChooseHeroCell.csd,_textDes2,"激活7条羁绊
激活合击大招",,/_resourceNode/_item2/_textDes2,391d6942a7ade9bcafac973e81a14cea,common/PopupChooseHeroCell.csd,1,
common,PopupBuyOnce.csd,_itemName,武器精炼石二段,,/_popupBG/Node_item/_itemName,95c65c6bad1a8ba7792af2edfc736973,common/PopupBuyOnce.csd,1,
common,PopupBuyOnce.csd,Text_ResName,花费：,,/_popupBG/Node_item/Text_ResName,95c65c6bad1a8ba7792af2edfc736973,common/PopupBuyOnce.csd,,
common,CommonGuildFlagVertical.csd,TextGuildName1,红,,/TextGuildName1,9302261867af8204bc94cb9bb95e5bf3,common/CommonGuildFlagVertical.csd,1,
common,CommonGuildFlagVertical.csd,TextGuildName2,将,,/TextGuildName2,9302261867af8204bc94cb9bb95e5bf3,common/CommonGuildFlagVertical.csd,1,
common,PopupItemBuyUse.csd,_itemOwnerDesc,拥有：,,/_itemOwnerDesc,853f4825d644ba0e910396f06aefb0ec,common/PopupItemBuyUse.csd,,
common,PopupItemBuyUse.csd,_itemDesc,十全20级武将描述最多支持三行道具描述最多支持三行道具描,,/_commonNodeBk/Node/_itemDesc,853f4825d644ba0e910396f06aefb0ec,common/PopupItemBuyUse.csd,1,
common,PopupItemBuyUse.csd,_itemName,武器精炼石二段,,/_commonNodeBk/Node/_itemName,853f4825d644ba0e910396f06aefb0ec,common/PopupItemBuyUse.csd,1,
common,PopupComposeFragment.csd,_textName,二级精炼石,,/_nodeBg/_textName,1f1e27265be08ae3cc0ed6454a9d0be4,common/PopupComposeFragment.csd,1,
common,CommonMasterInfoNode.csd,TextName,强化大师20级：,,/PanelBg/TextName,246be7b4c0c5c2d20722cdefa5dd1e5f,common/CommonMasterInfoNode.csd,1,
common,CommonButtonEdit.csd,Text,点击修改,,/Button/Text,87159da4c5391957ea2ae931d6508254,common/CommonButtonEdit.csd,1,
common,CommonMaterialIcon.csd,TextValue,经验500,,/TextValue,f2297f5ec76cf378ae57d44677ed0157,common/CommonMaterialIcon.csd,1,
common,CommonAdvacneAttr.csd,Text_desc,攻击:,,/Panel_root/Node_left/Text_desc,42b393393a0fa40a8070cec0294a911d,common/CommonAdvacneAttr.csd,1,
common,CommonAttrDiff.csd,TextName,攻击:,,/TextName,97cb70c19e73229c934de6d9d4129db8,common/CommonAttrDiff.csd,1,
common,CommonDetailTitleWithBg.csd,TextTitle,名    称,,/TextTitle,b5a3946a3ae33229f2c3a752fcd2c96f,common/CommonDetailTitleWithBg.csd,1,
common,CommonNormalMiniMaxPop.csd,Text_title,选择服务器,,/Image_bg_all/Image_1/Text_title,6080f594a8f28f6a6ae2ceb3482255b9,common/CommonNormalMiniMaxPop.csd,1,
common,CommonHorseName.csd,TextName,名字+7,,/TextName,43a59dc5696c9064553bc9448bb11375,common/CommonHorseName.csd,1,
common,CommonButtonLevelPaimaiHightlight.csd,Text,一级,,/Text,04a46d2d0111ef734ea27a7bbf319c43,common/CommonButtonLevelPaimaiHightlight.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes1,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_1/_textYuanFenDes1,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes2,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_2/_textYuanFenDes2,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes3,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_3/_textYuanFenDes3,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes4,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_4/_textYuanFenDes4,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes5,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_5/_textYuanFenDes5,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textYuanFenDes6,瞎子摸象,,/Panel1/PanelAttr/_panelKarma/Panel_6/_textYuanFenDes6,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes1,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_1/_textJiBanDes1,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes2,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_2/_textJiBanDes2,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes3,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_3/_textJiBanDes3,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes4,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_4/_textJiBanDes4,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes5,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_5/_textJiBanDes5,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,UserDetailHeroNode.csd,_textJiBanDes6,生命加成,,/Panel1/PanelAttr/_panelYoke/Panel_6_6/_textJiBanDes6,f5396ea36538a91289ab8604cf8ef413,common/UserDetailHeroNode.csd,1,
common,CommonCheckBoxAnymoreHint.csd,TextNoShow,本次登录不再提示,,/TextNoShow,6fec90e93e8b6645ecb8bf5c0969a4d9,common/CommonCheckBoxAnymoreHint.csd,,
common,CommonButtonSmallNormal.csd,Text,按 钮,,/Text,f9029f082cb285460c300e9736c28cc7,common/CommonButtonSmallNormal.csd,1,
common,PopupChoosePetCell.csd,TextDes,星级：,,/_resourceNode/_item1/TextDes,b8305f145e6199b3876f80b9e93d3a5f,common/PopupChoosePetCell.csd,,
common,PopupChoosePetCell.csd,TextDes_0,星级：,,/_resourceNode/_item2/TextDes_0,b8305f145e6199b3876f80b9e93d3a5f,common/PopupChoosePetCell.csd,,
common,PopupBatchUse.csd,_textTips,精力不够，请使用精力丹补补吧！,,/Panel_info/_textTips,a09b8153afd798738aad63b114a2bd87,common/PopupBatchUse.csd,,
common,PopupBatchUse.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,a09b8153afd798738aad63b114a2bd87,common/PopupBatchUse.csd,1,
common,PopupBatchUse.csd,_itemOwnerDesc,当前可合成：,,/Panel_info/Node_item/_itemOwnerDesc,a09b8153afd798738aad63b114a2bd87,common/PopupBatchUse.csd,,
common,PopupItemExchange.csd,Text_ResName,总价：,,/Panel_info/Text_ResName,4dbd07dbcc97d74468c74cfa6a5eb04e,common/PopupItemExchange.csd,,
common,PopupItemExchange.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,4dbd07dbcc97d74468c74cfa6a5eb04e,common/PopupItemExchange.csd,1,
common,PopupItemExchange.csd,_itemOwnerDesc,当前拥有：,,/Panel_info/Node_item/_itemOwnerDesc,4dbd07dbcc97d74468c74cfa6a5eb04e,common/PopupItemExchange.csd,,
common,CommonTabIcon.csd,Text,名称,,/Text,f665a99b2ce70b9c25657f47aa608ad8,common/CommonTabIcon.csd,1,
common,CommonTabGroupScrollVertical2.csd,Text_desc,我的服务器,,/ScrollViewTab/CommonTabGroup/Panel_tab/Text_desc,921259138adf7b37765f3dc042acad45,common/CommonTabGroupScrollVertical2.csd,,
common,CommonButtonLevel3.csd,Text,中按钮,,/Text,674b00d1815441e42eeda0fd9d4f59a8,common/CommonButtonLevel3.csd,,
common,CommonPriceShowInfo2.csd,Text_title,原价：,,/Text_title,45fcacee5ec0272909d194f68cfb95fd,common/CommonPriceShowInfo2.csd,1,
common,CommonEquipName.csd,TextName,名字+7,,/TextName,6d2000fe03b6b4f4f9c5fa67406bcd32,common/CommonEquipName.csd,1,
common,CommonPriceShowInfo3.csd,Text_title,原价：,,/Text_title,5e097b3d63cabb1ce003be853f23aec9,common/CommonPriceShowInfo3.csd,1,
common,CommonSilkbagAvatar.csd,TextName,曹操锦囊,,/TextName,75a96aca48474e6776e0d2ce1cf54e20,common/CommonSilkbagAvatar.csd,1,
common,CommonLeftTabNode.csd,Text_desc,道具商店,,/Panel_tab/Text_desc,4a145842137d7bfa3576d28bb2c86aeb,common/CommonLeftTabNode.csd,1,3
common,CommonEquipName3.csd,TextName,四神。青龙枪,,/TextName,e897ef6f9069adced7eab4dd6698409e,common/CommonEquipName3.csd,1,
