﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
exploreMap,EventRebelBossNode.csd,TextActTimeLabel,活动倒计时：,editor.exploreMap.1,/_resourceNode/_countDownNode/TextActTimeLabel,c08dbbd176dbc546b6393973c6bd8367,exploreMap/EventRebelBossNode.csd
exploreMap,EventAnswerNode.csd,Des,答对获得：,editor.exploreMap.9,/_resourceNode/RightNode/Des,d112e5202b2b09833af69c1bf737a268,exploreMap/EventAnswerNode.csd
exploreMap,EventAnswerNode.csd,Des,答错获得：,editor.exploreMap.10,/_resourceNode/WrongNode/Des,d112e5202b2b09833af69c1bf737a268,exploreMap/EventAnswerNode.csd
exploreMap,EventAnswerNode.csd,_talkQuestion, 董卓挟持,,/_resourceNode/Talk/_talkQuestion,d112e5202b2b09833af69c1bf737a268,exploreMap/EventAnswerNode.csd
exploreMap,EventHalfPriceNode.csd,TextActTimeLabel,活动倒计时：,editor.exploreMap.1,/_resourceNode/_countDownNode/TextActTimeLabel,345f9d669dd6018651d924e842cbe8cd,exploreMap/EventHalfPriceNode.csd
exploreMap,EventRebelNode.csd,_textRebelContent,"    董卓挟持汉献帝刘协迁都长安，并驱使洛阳数百万百姓一同西迁！
    行前，西凉军大肆烧掠，洛阳周围二百余里之内金成瓦砾！",,/_resourceNode/_rebelBG/_textRebelContent,140f0a477842a9c5ab03c5f87c86dfeb,exploreMap/EventRebelNode.csd
exploreMap,EventRebelNode.csd,TextDrop,掉落奖励预览：,editor.exploreMap.8,/_resourceNode/Reward/TextDrop,140f0a477842a9c5ab03c5f87c86dfeb,exploreMap/EventRebelNode.csd
exploreMap,EventRebelNode.csd,TextActTimeLabel,活动倒计时：,editor.exploreMap.1,/_resourceNode/_countDownNode/TextActTimeLabel,140f0a477842a9c5ab03c5f87c86dfeb,exploreMap/EventRebelNode.csd
recovery,RebornHeroNode.csd,TextName,名字,,/TextName,27f1752d29a99cd846434dcb0286ecd1,recovery/RebornHeroNode.csd
recovery,RebornInstrumentLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,c761c4a2a0fbac50d4bd48b0bc20894f,recovery/RebornInstrumentLayer.csd
recovery,RebornEquipNode.csd,TextName,名字,,/TextName,bdc0ae4e8e6e1b95e7bbe49659fd09bd,recovery/RebornEquipNode.csd
recovery,RebornHorseNode.csd,TextName,名字,,/TextName,0a1d7468175109224cde9c42b6315202,recovery/RebornHorseNode.csd
recovery,RecoveryEquipNode.csd,TextName,名字,,/Image_1/TextName,46357fc66589202eb6f820233f1030f2,recovery/RecoveryEquipNode.csd
recovery,RecoveryTreasureNode.csd,TextName,名字,,/Image_1/TextName,2ca8934de639df951376f064069ca2cc,recovery/RecoveryTreasureNode.csd
recovery,RecoveryHorseNode.csd,TextName,名字,,/Image_1/TextName,599953fe1a7fde11561a169f71aa8574,recovery/RecoveryHorseNode.csd
recovery,RebornHorseLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,9677e39e61c38f78801f36c453021522,recovery/RebornHorseLayer.csd
recovery,RecoveryInstrumentLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,c19170e007beb2ba0b620162df97a4f2,recovery/RecoveryInstrumentLayer.csd
recovery,RebornEquipLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,c2487fafc6a2eba10d48f9a232e11d43,recovery/RebornEquipLayer.csd
recovery,RecoveryPetLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,e065e3579c8a896763d044e5e27c5fa9,recovery/RecoveryPetLayer.csd
recovery,RecoveryTreasureLayer.csd,_textTip,回收宝物可获得大量,,/Node_Mid/_textTip,e271f4176678c66f1820b77a6b6cf723,recovery/RecoveryTreasureLayer.csd
recovery,RebornTreasureNode.csd,TextName,名字,,/TextName,b42ca2b9c0f933b952ac994e7436dc45,recovery/RebornTreasureNode.csd
recovery,RebornTreasureLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,547da5465075e7f8e255bd5f8411905d,recovery/RebornTreasureLayer.csd
recovery,RecoveryHeroLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,0752a99537cb068044007fcd2292b522,recovery/RecoveryHeroLayer.csd
recovery,RebornPetNode.csd,TextName,名字,,/TextName,27f1752d29a99cd846434dcb0286ecd1,recovery/RebornPetNode.csd
recovery,RecoveryHeroNode.csd,TextName,名字,,/Image_1/TextName,f1e49858deb3544b7be09de183d26768,recovery/RecoveryHeroNode.csd
recovery,PopupRecoveryPreview.csd,_textTip,武将分解后将会获得以下物品,,/_panelBg/_textTip,9865bedb431a7d49afef2ba445099ecb,recovery/PopupRecoveryPreview.csd
recovery,RecoveryPetNode.csd,TextName,名字,,/Image_1/TextName,f1e49858deb3544b7be09de183d26768,recovery/RecoveryPetNode.csd
recovery,RecoveryInstrumentNode.csd,TextName,名字,,/Image_1/TextName,4271189f7740465caaeefd7e40279a91,recovery/RecoveryInstrumentNode.csd
recovery,RebornInstrumentNode.csd,TextName,名字,,/TextName,d90d2e9e36f8d88d2fb1d1ca593fabe7,recovery/RebornInstrumentNode.csd
recovery,RecoveryEquipLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,36a245b8b3ba6b6a70ba4f2f0d752719,recovery/RecoveryEquipLayer.csd
recovery,RecoveryHorseLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,fc4a8f7650beb84ad86356f7005f8da3,recovery/RecoveryHorseLayer.csd
recovery,RebornPetLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,2795060e33d0c66c6b4213dd63dfb7e0,recovery/RebornPetLayer.csd
recovery,RecoveryShopButton.csd,TextName,将魂,,/Image_3/TextName,6601a4b5c3d5e16a3927da8c58a5667d,recovery/RecoveryShopButton.csd
recovery,RebornHeroLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,42b0e7b8206ace776eea739680270e3d,recovery/RebornHeroLayer.csd
guildDungeon,GuildDungeonMemberItemNode.csd,_textName,头牌贝贝,,/_resourceNode/_textName,514c006bd53b3f22c3a1cafa5a705e89,guildDungeon/GuildDungeonMemberItemNode.csd
guildDungeon,GuildDungeonMonsterNode.csd,_stageName,13.镖旗将军,,/_nodeInfo/_stageName,3274c35e9a38d3e6276e5252fae583a1,guildDungeon/GuildDungeonMonsterNode.csd
guildDungeon,GuildDungeonMonsterNode.csd,_textPowerValue,2106万,,/_nodeInfo/_textPowerValue,3274c35e9a38d3e6276e5252fae583a1,guildDungeon/GuildDungeonMonsterNode.csd
guildDungeon,GuildDungeonMemberNode.csd,Text_6_0,成员战力排名,editor.guildDungeon.1,/_imageRoot/Text_6_0,8219a5e9a2494adff9eb9338bc3f8499,guildDungeon/GuildDungeonMemberNode.csd
guildDungeon,GuildDungeonMemberNode.csd,Text_6_1,第1次,editor.guildDungeon.2,/_imageRoot/Text_6_1,8219a5e9a2494adff9eb9338bc3f8499,guildDungeon/GuildDungeonMemberNode.csd
guildDungeon,GuildDungeonMemberNode.csd,Text_6_3,第2次,editor.guildDungeon.3,/_imageRoot/Text_6_3,8219a5e9a2494adff9eb9338bc3f8499,guildDungeon/GuildDungeonMemberNode.csd
guildDungeon,GuildDungeonMemberNode.csd,Text_6_4,第3次,editor.guildDungeon.4,/_imageRoot/Text_6_4,8219a5e9a2494adff9eb9338bc3f8499,guildDungeon/GuildDungeonMemberNode.csd
guildDungeon,GuildDungeonMemberNode.csd,Text_6_5,积分,editor.guildAnswer.9,/_imageRoot/Text_6_5,8219a5e9a2494adff9eb9338bc3f8499,guildDungeon/GuildDungeonMemberNode.csd
guildDungeon,GuildDungeonRankLayer.csd,Text_1,积分排名,editor.guildDungeon.5,/_panelDesign/_node_LeftTop/Image_1/Text_1,1a3d7cfbe50d0bdffd5565c547b02dbd,guildDungeon/GuildDungeonRankLayer.csd
guildDungeon,GuildDungeonEnemyItemNode.csd,_textName,2. 头牌贝贝,,/_resourceNode/_textName,658d1b4df3da6f72cdfa66f596acb581,guildDungeon/GuildDungeonEnemyItemNode.csd
guildDungeon,GuildDungeonView.csd,Text_45,军团积分排名越高奖励越丰富！,editor.guildDungeon.6,/_panelDesign/_nodeReward/Text_45,e30ccbfd579ab3a1f50a84a00c501db0,guildDungeon/GuildDungeonView.csd
guildDungeon,GuildDungeonView.csd,_textTimeTitle,挑战开始倒计时：,,/_panelDesign/Node_MiddleTop/Image_123/_textTimeTitle,e30ccbfd579ab3a1f50a84a00c501db0,guildDungeon/GuildDungeonView.csd
guildDungeon,GuildDungeonView.csd,_textCountTitle,剩余挑战次数：,editor.tower.3,/_panelDesign/Node_MiddleBottom/_textCountTitle,e30ccbfd579ab3a1f50a84a00c501db0,guildDungeon/GuildDungeonView.csd
guildDungeon,GuildDungeonRankItem.csd,_textGuildName,弑天,,/_resourceNode/_textGuildName,36081ac285946d37c7eb00560f14cbae,guildDungeon/GuildDungeonRankItem.csd
guildDungeon,GuildDungeonPlaybackItemNode.csd,_textName,头牌贝贝,,/_resourceNode/_textName,94e90e24c4c8a5d5bf04e915880d444c,guildDungeon/GuildDungeonPlaybackItemNode.csd
guildDungeon,GuildDungeonPlaybackItemNode.csd,_textTime,3分钟前,editor.guildDungeon.7,/_resourceNode/_textTime,94e90e24c4c8a5d5bf04e915880d444c,guildDungeon/GuildDungeonPlaybackItemNode.csd
guildDungeon,GuildDungeonEnemyNode.csd,Text_6_0,敌军战力排名,editor.guildDungeon.8,/_imageRoot/Text_6_0,c1dc146f41c415879dcc8476fa971383,guildDungeon/GuildDungeonEnemyNode.csd
guildDungeon,GuildDungeonEnemyNode.csd,Text_6_1,第1次,editor.guildDungeon.2,/_imageRoot/Text_6_1,c1dc146f41c415879dcc8476fa971383,guildDungeon/GuildDungeonEnemyNode.csd
guildDungeon,GuildDungeonEnemyNode.csd,Text_6_3,第2次,editor.guildDungeon.3,/_imageRoot/Text_6_3,c1dc146f41c415879dcc8476fa971383,guildDungeon/GuildDungeonEnemyNode.csd
guildDungeon,GuildDungeonEnemyNode.csd,Text_6_4,第3次,editor.guildDungeon.4,/_imageRoot/Text_6_4,c1dc146f41c415879dcc8476fa971383,guildDungeon/GuildDungeonEnemyNode.csd
guildDungeon,PopupGuildDungeonRecord.csd,Text_13,军团累计积分：,editor.guildDungeon.9,/Text_13,746321b0f397129d35c8a292a4d8fc3c,guildDungeon/PopupGuildDungeonRecord.csd
guildDungeon,PopupGuildDungeonRecord.csd,Text_13_0,剩余挑战次数：,editor.tower.3,/Text_13_0,746321b0f397129d35c8a292a4d8fc3c,guildDungeon/PopupGuildDungeonRecord.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,_textName,大将军,,/_panelBase/_textName,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,_textNoRecord1,尚无成员挑战,editor.guildDungeon.10,/_panelBase/_textNoRecord1,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,_textNoRecord2,尚无成员挑战,editor.guildDungeon.10,/_panelBase/_textNoRecord2,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,_textNoRecord3,尚无成员挑战,editor.guildDungeon.10,/_panelBase/_textNoRecord3,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,Text012,敌方阵容,editor.guildDungeon.11,/_panelBase/Text012,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,PopupGuildDungeonMonsterDetail.csd,TextGet,挑战胜利可获得：,editor.guildDungeon.12,/_panelBase/Node_drop/TextGet,25f51b936c592881fe8eddb4edc41ba2,guildDungeon/PopupGuildDungeonMonsterDetail.csd
guildDungeon,GuildDungeonPlaybackNode.csd,Text_6_0,成员,editor.guildAnswer.10,/_imageRoot/Text_6_0,44a7619a9c4421159bf6090325ed9fbe,guildDungeon/GuildDungeonPlaybackNode.csd
guildDungeon,GuildDungeonPlaybackNode.csd,Text_6_1,挑战敌军,editor.guildDungeon.13,/_imageRoot/Text_6_1,44a7619a9c4421159bf6090325ed9fbe,guildDungeon/GuildDungeonPlaybackNode.csd
guildDungeon,GuildDungeonPlaybackNode.csd,Text_6_3,挑战时间,editor.guildDungeon.14,/_imageRoot/Text_6_3,44a7619a9c4421159bf6090325ed9fbe,guildDungeon/GuildDungeonPlaybackNode.csd
guildDungeon,GuildDungeonFightRecordNode.csd,TextName,7. 奋威将军,,/TextName,10c094200d35f7eaff98ccc876acc48a,guildDungeon/GuildDungeonFightRecordNode.csd
guildDungeon,GuildDungeonFightRecordNode.csd,TextNoChallenge,未挑战,editor.guildDungeon.15,/TextNoChallenge,10c094200d35f7eaff98ccc876acc48a,guildDungeon/GuildDungeonFightRecordNode.csd
shop,ShopRandomView.csd,Text_have_desc,剩余刷新次数：,editor.shop.1,/Text_have_desc,cb7b56c8785912414135725b6b1f895e,shop/ShopRandomView.csd
shop,ShopRandomView.csd,Text_free_desc,免费刷新次数：,editor.shop.2,/Text_free_desc,cb7b56c8785912414135725b6b1f895e,shop/ShopRandomView.csd
shop,ShopRandomView.csd,_textRefreshDesc,消耗刷新令：,editor.shop.3,/_textRefreshDesc,cb7b56c8785912414135725b6b1f895e,shop/ShopRandomView.csd
exploreMain,ExploreNode.csd,_textProgress,过关进度 2/2,,/_textProgress,8a65fa837b2c8192f0315de92f5c0de8,exploreMain/ExploreNode.csd
exploreMain,ExploreNode.csd,_textCityName,许昌,,/_imageFlag/_textCityName,8a65fa837b2c8192f0315de92f5c0de8,exploreMain/ExploreNode.csd
equipActiveShop,EquipActiveShopCell.csd,_textName1,黄盖碎片,,/_resourceNode/_item1/Image_1/_textName1,b07a74e4e095c9745c24fec5a5e66976,equipActiveShop/EquipActiveShopCell.csd
equipActiveShop,EquipActiveShopCell.csd,_textName2,黄盖碎片,,/_resourceNode/_item2/Image_2/_textName2,b07a74e4e095c9745c24fec5a5e66976,equipActiveShop/EquipActiveShopCell.csd
equipActiveShop,EquipActiveShopView.csd,_textTitle,道  具,,/Node_Mid/_textTitle,8eb9d2f708b4382488eeaf5ec08a1cfe,equipActiveShop/EquipActiveShopView.csd
svip,PopupSvipContact.csd,Text_8,专属VIP客服QQ号,editor.svip.1,/Text_8,4620e405c7f418f4d63c6f13e5a03bb4,svip/PopupSvipContact.csd
svip,PopupSvipContact.csd,Text_8_1,超级会员专属服务介绍,editor.svip.2,/Text_8_1,4620e405c7f418f4d63c6f13e5a03bb4,svip/PopupSvipContact.csd
svip,PopupSvipContact.csd,_textIntro,1.专属福利,,/_textIntro,4620e405c7f418f4d63c6f13e5a03bb4,svip/PopupSvipContact.csd
svip,PopupSvipInfoRegiste.csd,Text_11_1,亲爱的主公：,editor.svip.3,/Text_11_1,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,Text_11,QQ号码：,editor.svip.4,/Image_4/Text_11,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,_textEmpty4,如：445221,editor.svip.5,/Image_4/_textEmpty4,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,Text_11,手机号码：,editor.svip.6,/Image_3/Text_11,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,Text_11,主公生辰：,editor.svip.7,/Image_2/Text_11,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,Text_11,真实姓名：,editor.svip.8,/Image_1/Text_11,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
svip,PopupSvipInfoRegiste.csd,_textEmpty1,张飞,editor.svip.9,/Image_1/_textEmpty1,335380c901e0851f8d6428a8c0b6f8ac,svip/PopupSvipInfoRegiste.csd
day7activity,Day7ActivityItemCell.csd,_textItemName,所有装备（24件）强化到10级,,/_resourceNode/_textItemName,f05405d438cc541289de749856688685,day7activity/Day7ActivityItemCell.csd
day7activity,Day7DayTab.csd,Text,第  3  天,,/Text,7571f7709f0e1294776c463a262032b0,day7activity/Day7DayTab.csd
day7activity,Day7ActivityDiscountView.csd,Text_28,原价：,editor.day7activity.1,/_resourceNode/BG/old/Text_28,8b10bc6a509ae265f1430cba95b53176,day7activity/Day7ActivityDiscountView.csd
day7activity,Day7ActivityDiscountView.csd,Text_28,现价：,editor.day7activity.2,/_resourceNode/BG/new/Text_28,8b10bc6a509ae265f1430cba95b53176,day7activity/Day7ActivityDiscountView.csd
day7activity,PopupDay7Activity.csd,_textTime,活动结束时间：7天  18:10:11,,/_resourceNode/_textTime,3fc2c8b864d8dc92e9b4683ad4c704c7,day7activity/PopupDay7Activity.csd
groups,GroupsMainNode.csd,_leaderName,名字+7,,/_panelTouch/_panelRoot/_leaderName,08620a59ceb18c298a4b24f5af4fcfed,groups/GroupsMainNode.csd
groups,PopupGroupsApplyCell.csd,_guildName,军团名字,,/_resourceNode/_guildName,78554a02e7b72b4321ce0c9c6a5c6982,groups/PopupGroupsApplyCell.csd
groups,PopupGroupsView.csd,_txtTarget,目标：先秦皇陵,,/Panel_1/_txtTarget,52a2165899c918121969e9c09b721c17,groups/PopupGroupsView.csd
groups,PopupUserBaseInfo.csd,Text_name,等级：,editor.playerDetail.1,/Panel_info/Node_1/Text_name,ab396230621f5ba61973a2f500e20f48,groups/PopupUserBaseInfo.csd,,
groups,PopupUserBaseInfo.csd,Text_name,战力：,editor.common.8,/Panel_info/Node_2/Text_name,ab396230621f5ba61973a2f500e20f48,groups/PopupUserBaseInfo.csd,,
groups,PopupUserBaseInfo.csd,Text_name,军团：,editor.common.9,/Panel_info/Node_3/Text_name,ab396230621f5ba61973a2f500e20f48,groups/PopupUserBaseInfo.csd,,
groups,PopupUserBaseInfo.csd,Text_value,啊啊啊啊四,,/Panel_info/Node_3/Text_value,ab396230621f5ba61973a2f500e20f48,groups/PopupUserBaseInfo.csd,,
groups,PopupGroupsApplyView.csd,Text_6_0,玩家名称,editor.groups.1,/_panelBg/Image_1/_imageRoot/Text_6_0,ecae93ebd0e0abcb5792d5a1f3379d69,groups/PopupGroupsApplyView.csd
groups,PopupGroupsApplyView.csd,Text_6_1,战力,editor.friend.3,/_panelBg/Image_1/_imageRoot/Text_6_1,ecae93ebd0e0abcb5792d5a1f3379d69,groups/PopupGroupsApplyView.csd
groups,PopupGroupsApplyView.csd,Text_6_2_0,军团,editor.guildAnswer.8,/_panelBg/Image_1/_imageRoot/Text_6_2_0,ecae93ebd0e0abcb5792d5a1f3379d69,groups/PopupGroupsApplyView.csd
groups,PopupGroupsSelectedView.csd,_txtTitle1,队伍目标,editor.groups.2,/_panelBg/Panel_2/Image_85/_txtTitle1,240ab73a12864bd12d1644160ec3bf86,groups/PopupGroupsSelectedView.csd
groups,PopupGroupsSelectedView.csd,Text_1,一,editor.teamSuggest.4,/_panelBg/Panel_3/Text_1,240ab73a12864bd12d1644160ec3bf86,groups/PopupGroupsSelectedView.csd,,
groups,PopupGroupsSelectedView.csd,_txtTitle2,等级限制,editor.groups.4,/_panelBg/Panel_3/Image_85/_txtTitle2,240ab73a12864bd12d1644160ec3bf86,groups/PopupGroupsSelectedView.csd
groups,GroupsButton1.csd,Text,接受,editor.groups.5,/Text,f8377db19e055b6c659816096abef123,groups/GroupsButton1.csd
groups,GroupsButton2.csd,Text,拒绝,editor.groups.6,/Text,d990b5b7796f86698b0823ae546d7d11,groups/GroupsButton2.csd
groups,GroupsButton3.csd,Text,踢出,editor.groups.7,/Text,ec957671ede589f5bb7791ef2ae43a1e,groups/GroupsButton3.csd
groups,GroupHeroNode.csd,GuildName,军团名字,,/ResourceNode/InfoNode/Image_11/GuildName,18dde589f87116ddd74c7bc5ca76104a,groups/GroupHeroNode.csd
groups,GroupsFixViewCell.csd,_leaderName,123木头人,,/_resourceNode/_leaderName,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,_btnStatus,皇陵中,editor.groups.8,/_resourceNode/_btnStatus,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,_btnText,等级不符,editor.groups.9,/_resourceNode/_btnText,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,_levelLimit,60-80级,editor.groups.10,/_resourceNode/_levelLimit,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,LeaderName,队长:  ,editor.groups.11,/_resourceNode/LeaderName,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,LevelLimit,限制: ,editor.groups.12,/_resourceNode/LevelLimit,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupsFixViewCell.csd,_targetName,先秦皇陵  上,,/_resourceNode/qintombo_huangbiao_1/_targetName,3b8e0a81b410ef9cd06ae376e7ffbf1f,groups/GroupsFixViewCell.csd
groups,GroupTargetSelected.csd,TargetText,先秦皇陵 上        (80级-100级),,/Panel_1/TargetText,f91df78b37a6727de72f5143ef22ffa2,groups/GroupTargetSelected.csd
groups,PopupGroupsInviteView.csd,_textMid,暂无军团,editor.groups.13,/_panelBg/Image_1/_textMid,4dae6c620f9bc10cfd92fa1d31925cbd,groups/PopupGroupsInviteView.csd
groups,PopupGroupsInviteView.csd,Text_6_0,玩家名称,editor.groups.1,/_panelBg/Image_1/_imageRoot/Text_6_0,4dae6c620f9bc10cfd92fa1d31925cbd,groups/PopupGroupsInviteView.csd
groups,PopupGroupsInviteView.csd,Text_6_1,战力,editor.friend.3,/_panelBg/Image_1/_imageRoot/Text_6_1,4dae6c620f9bc10cfd92fa1d31925cbd,groups/PopupGroupsInviteView.csd
groups,PopupGroupsInviteView.csd,Text_6_2_0,军团,editor.guildAnswer.8,/_panelBg/Image_1/_imageRoot/Text_6_2_0,4dae6c620f9bc10cfd92fa1d31925cbd,groups/PopupGroupsInviteView.csd
groups,GroupsInfoView.csd,TextChat,聊天,editor.groups.14,/_panelDesign/_btnChat/TextChat,df936f16dacff72f43943cd133ec96be,groups/GroupsInfoView.csd,,
groups,PopupGroupsInviteCell.csd,_guildName,军团名字,,/_resourceNode/_guildName,2e6e2b72870f7d59184ad7d5833b1fce,groups/PopupGroupsInviteCell.csd
groups,PopupGroupsInviteCell.csd,_btnText,等级不符,editor.groups.9,/_resourceNode/_btnText,2e6e2b72870f7d59184ad7d5833b1fce,groups/PopupGroupsInviteCell.csd
groups,PopupGroupsAgreementView.csd,_txtNum,1/3已就绪,,/_panelBg/Image_135/_txtNum,cfbec3240a429954b589805dd1a0f6d2,groups/PopupGroupsAgreementView.csd
groups,PopupGroupsAgreementView.csd,_txtTime,倒计时10秒,,/_panelBg/Image_135/_txtTime,cfbec3240a429954b589805dd1a0f6d2,groups/PopupGroupsAgreementView.csd
groups,PopupGroupsAgreementView.csd,TextName,只有青梅,,/_panelBg/_fileNodeIcon3/TextName,cfbec3240a429954b589805dd1a0f6d2,groups/PopupGroupsAgreementView.csd
groups,PopupGroupsAgreementView.csd,TextName,只有青梅,,/_panelBg/_fileNodeIcon2/TextName,cfbec3240a429954b589805dd1a0f6d2,groups/PopupGroupsAgreementView.csd
groups,PopupGroupsAgreementView.csd,TextName,只有青梅,,/_panelBg/_fileNodeIcon1/TextName,cfbec3240a429954b589805dd1a0f6d2,groups/PopupGroupsAgreementView.csd
groups,GroupsInfoNode2.csd,_txtTarget,目标：先秦皇陵,,/_panel/_txtTarget,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,GuildName,军团名字,,/_panel/_iconNode1/GuildName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,PlayerName,玩家名字玩家名,,/_panel/_iconNode1/PlayerName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,GuildName,军团名字,,/_panel/_iconNode2/GuildName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,PlayerName,玩家名字玩家名,,/_panel/_iconNode2/PlayerName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,GuildName,军团名字,,/_panel/_iconNode3/GuildName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode2.csd,PlayerName,玩家名字玩家名,,/_panel/_iconNode3/PlayerName,d4a9a4f400d4e99687a57b14960347d9,groups/GroupsInfoNode2.csd,,
groups,GroupsInfoNode.csd,_txtTarget,目标：先秦皇陵,,/_panel/_txtTarget,fad62c2e63d0aff67df52e84e9a75d90,groups/GroupsInfoNode.csd
groups,GroupsInfoNode.csd,GuildName,军团名字,,/_panel/_iconNode1/InfoNode/Image_11/GuildName,fad62c2e63d0aff67df52e84e9a75d90,groups/GroupsInfoNode.csd
groups,GroupsInfoNode.csd,GuildName,军团名字,,/_panel/_iconNode2/InfoNode/Image_11/GuildName,fad62c2e63d0aff67df52e84e9a75d90,groups/GroupsInfoNode.csd
groups,GroupsInfoNode.csd,GuildName,军团名字,,/_panel/_iconNode3/InfoNode/Image_11/GuildName,fad62c2e63d0aff67df52e84e9a75d90,groups/GroupsInfoNode.csd
countryboss,CountryBossHeroUnitNode.csd,_infoText,天下这种嗯嗯,,/_infoText,74d4a4f707773ad0da3f950fb90539db,countryboss/CountryBossHeroUnitNode.csd
countryboss,CountryBossInterceptCell.csd,_textCondition,战力： ,editor.countryboss.1,/_resourceNode/_textCondition,8b1e6235c757b8c94fea1c35b25cf4ca,countryboss/CountryBossInterceptCell.csd
countryboss,CountryBossInterceptCell.csd,_textGuildName,三生三世十里桃,,/_resourceNode/Node_rank/_textGuildName,8b1e6235c757b8c94fea1c35b25cf4ca,countryboss/CountryBossInterceptCell.csd
countryboss,RankNode.csd,Text_1,伤害排名,editor.countryboss.2,/node_LeftTop/Text_1,ebdcceea5033958c18b69b0ec4007ffc,countryboss/RankNode.csd
countryboss,RankUnitCell.csd,_textGuildName,弑天,,/_resourceNode/_textGuildName,a2e6348caeb03d6a0accab535615eacd,countryboss/RankUnitCell.csd
countryboss,BloodNode.csd,_textBossName,诸葛诸葛葛,,/_textBossName,556c2dba226a8766d1bc1b081b22e0af,countryboss/BloodNode.csd
countryboss,AwardNode.csd,_awardText,前三名可获得奖励,,/_awardText,4f8809cf51f779e04e4c24b55bcb9bcc,countryboss/AwardNode.csd
countryboss,CountryBossCityUnitNode.csd,_infoText,天下这种嗯嗯,,/_infoText,3635daac7322bbe518929d6d16cbfaf6,countryboss/CountryBossCityUnitNode.csd
countryboss,CountryBossMeetingCell.csd,_heroName,投票,,/_resourceNode/_heroName,434449a2a75a3e1f2468c9a1f53f8965,countryboss/CountryBossMeetingCell.csd
