﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
guildCrossWar,PopupGuildCrossWarReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer6/Text_power,16eae96b0104e26741db497988a5c165,guildCrossWar/PopupGuildCrossWarReportCell.csd
guildCrossWar,PopupGuildCrossWarReportCell.csd,_textTimeLeft,1天前,,/_resourceNode/BG/Image_166/_textTimeLeft,16eae96b0104e26741db497988a5c165,guildCrossWar/PopupGuildCrossWarReportCell.csd
guildCrossWar,PopupGuildCrossWarRank.csd,Text_15,成员战力排名,editor.guildDungeon.1,/Panel_center/Image_52/Text_15,a51c3c1a6bf7d76d6deff53e79f91ae0,guildCrossWar/PopupGuildCrossWarRank.csd
guildCrossWar,PopupGuildCrossWarRank.csd,Text_15_0,击杀,editor.guildwarbattle.3,/Panel_center/Image_52/Text_15_0,a51c3c1a6bf7d76d6deff53e79f91ae0,guildCrossWar/PopupGuildCrossWarRank.csd
guildCrossWar,PopupGuildCrossWarRank.csd,Text_15_1,攻击,editor.guildwarbattle.8,/Panel_center/Image_52/Text_15_1,a51c3c1a6bf7d76d6deff53e79f91ae0,guildCrossWar/PopupGuildCrossWarRank.csd
guildCrossWar,PopupGuildCrossWarRank.csd,Text_15_2,战功,editor.guildwarbattle.10,/Panel_center/Image_52/Text_15_2,a51c3c1a6bf7d76d6deff53e79f91ae0,guildCrossWar/PopupGuildCrossWarRank.csd
guildCrossWar,PopupGuildCrossWarRank.csd,Text_15_3,战功奖励,editor.guildwarbattle.11,/Panel_center/Image_52/Text_15_3,a51c3c1a6bf7d76d6deff53e79f91ae0,guildCrossWar/PopupGuildCrossWarRank.csd
guildCrossWar,GuildCrossWarRebornCDNode.csd,_text1,正在治疗伤势中，剩余时间：,editor.guildwarbattle.7,/_text1,f89604fe649097610642a6bb22472d21,guildCrossWar/GuildCrossWarRebornCDNode.csd
guildCrossWar,GuildCrossWarRebornCDNode.csd,_text2,秒,editor.guildAnswer.4,/_text2,f89604fe649097610642a6bb22472d21,guildCrossWar/GuildCrossWarRebornCDNode.csd
guildCrossWar,GuildCrossWarGuildRankCell.csd,_textGuildName,弑天弑天弑天,,/_resource/_textGuildName,a9880cc7546b6ecc69a2a1b2b33db52d,guildCrossWar/GuildCrossWarGuildRankCell.csd
guildCrossWar,GuildCrossWarMonsterAvatar.csd,_avatarState,争夺中,editor.guildCrossWar.1,/Node_platform/_avatarState,371fbd431cbfa955afbd0bc98e12b4ec,guildCrossWar/GuildCrossWarMonsterAvatar.csd
guildCrossWar,GuildCrossWarMonsterAvatar.csd,_avatarReborn,争夺中,editor.guildCrossWar.1,/Node_platform/_avatarReborn,371fbd431cbfa955afbd0bc98e12b4ec,guildCrossWar/GuildCrossWarMonsterAvatar.csd
guildCrossWar,GuildCrossWarMonsterAvatar.csd,_avatarName,战神吕布,editor.guildCrossWar.2,/Node_platform/_nodeRole/_nodeAvatarInfo/_avatarName,371fbd431cbfa955afbd0bc98e12b4ec,guildCrossWar/GuildCrossWarMonsterAvatar.csd
guildCrossWar,GuildCrossWarAttackCell.csd,_textName,司隶,,/_resource/_textName,182137afd22da0de878a62daa7215b0e,guildCrossWar/GuildCrossWarAttackCell.csd
guildCrossWar,GuildCrossWarBosssAvatar.csd,_bossState,争夺中,editor.guildCrossWar.1,/Node_platform/_nodeRole/_nodeAvatarInfo/_bossState,94d73cd7fbff95c9ee2997808d6c2c0c,guildCrossWar/GuildCrossWarBosssAvatar.csd
guildCrossWar,GuildCrossWarBosssAvatar.csd,_bossName,战神吕布,editor.guildCrossWar.2,/Node_platform/_nodeRole/_nodeAvatarInfo/_bossName,94d73cd7fbff95c9ee2997808d6c2c0c,guildCrossWar/GuildCrossWarBosssAvatar.csd
guildCrossWar,PopupGuildCrossWarSmallMap.csd,Text_10,点击相邻区域箭头可自动寻路至该区域,editor.guildCrossWar.7,/_panelBk/Text_10,bf13eeea447b06ec0ab7727b83bce417,guildCrossWar/PopupGuildCrossWarSmallMap.csd
guildCrossWar,PopupGuildCrossWarSmallMap.csd,Text_14,攻击目标：,editor.guildCrossWar.8,/_panelBk/Image_39/Text_14,bf13eeea447b06ec0ab7727b83bce417,guildCrossWar/PopupGuildCrossWarSmallMap.csd
guildCrossWar,PopupGuildCrossWarSmallMap.csd,_textPlaceAttackName,并州,,/_panelBk/Image_39/_textPlaceAttackName,bf13eeea447b06ec0ab7727b83bce417,guildCrossWar/PopupGuildCrossWarSmallMap.csd
guildCrossWar,GuildCrossWarGuildRank.csd,_textOwnGuildName,弑天,,/_resourcePanel/_imageOwn/_textOwnGuildName,89da0ae89adfe1ec614a23839136e62c,guildCrossWar/GuildCrossWarGuildRank.csd
guildCrossWar,GuildCrossWarAvatar.csd,_avatarGuild,你吃吃吃吃吃吃,,/Node_platform/_nodeRole/_avatarGuild,b4f3176a7cd8083231a9401bcfe89caa,guildCrossWar/GuildCrossWarAvatar.csd
guildCrossWar,GuildCrossWarAvatar.csd,_avatarName,你吃吃吃吃吃吃,,/Node_platform/_nodeRole/_avatarName,b4f3176a7cd8083231a9401bcfe89caa,guildCrossWar/GuildCrossWarAvatar.csd
chat,ChatVoiceItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,16e3347fe19b4fac62636403bf6b8033,chat/ChatVoiceItemCell.csd
chat,ChatPrivateMsgItemCell.csd,_textPlayerName,董,,/_resourceNode/Panel_trim/_scrollView/_textPlayerName,25b1681c4e5d0607e94f0ab89c7b07ce,chat/ChatPrivateMsgItemCell.csd
chat,ChatPrivateMsgItemCell.csd,Text,删除,editor.chat.1,/_resourceNode/Panel_trim/_scrollView/_commonButtonSmallNormal2/Text,25b1681c4e5d0607e94f0ab89c7b07ce,chat/ChatPrivateMsgItemCell.csd
chat,PopupChatSetting.csd,Text_18,主界面消息框提示：,editor.chat.2,/_resourceNode/Text_18,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_18,自动播放语音：,editor.chat.3,/_resourceNode/Text_18,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,系统,editor.chat.4,/_resourceNode/Node_check1/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,世界,editor.chat.5,/_resourceNode/Node_check1_0/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,军团,editor.guildAnswer.8,/_resourceNode/Node_check1_1/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,系统,editor.chat.4,/_resourceNode/Node_check1_2/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,世界,editor.chat.5,/_resourceNode/Node_check1_3/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,ChatVoiceView.csd,_textHint,"手指滑开
取消发送",editor.chat.22,/_imageRoot/_textHint,62a6c9a4c59f6eff7a7e6dd2a0b03dcb,chat/ChatVoiceView.csd,,
chat,ChatVoiceView.csd,_textHint2,"松开手指
取消发送",editor.chat.23,/_imageRoot/_textHint2,62a6c9a4c59f6eff7a7e6dd2a0b03dcb,chat/ChatVoiceView.csd,,
chat,ChatVoiceRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,1626c3380adc49d0c82169b6b74b4de0,chat/ChatVoiceRightItemCell.csd
chat,ChatUnReadMsgNode.csd,TextUnReadMsgNum,未读信息23条,,/ImageUnReadMsgNum/TextUnReadMsgNum,a4c8388123409375a3ce2c286c0ea62b,chat/ChatUnReadMsgNode.csd
chat,ChatMsgItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,993533c70bbf827261a4cf0d894cf5d3,chat/ChatMsgItemCell.csd
chat,ChatMainView.csd,Text_desc,综合,,/_panelTouch/_panelRoot/_nodeTab/Panel_tab/Text_desc,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_system,该频道无法发言，请切换至其他频道,editor.chat.10,/_panelTouch/_panelRoot/_nodeHint5/Image_style1/Text_system,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,请选择一位主公进行私聊,editor.chat.11,/_panelTouch/_panelRoot/_nodeHint2/Image_style1/Text_system,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,主公目前还没有军团,editor.chat.12,/_panelTouch/_panelRoot/_nodeHint3/Image_style1/Text_system,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,当前没有队伍！,editor.chat.14,/_panelTouch/_panelRoot/_nodeHint6/Image_style1/Text_system,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd
chat,ChatMainView.csd,textLabel,点击输入内容,editor.chat.16,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeBottom/ImageInputBg/textLabel,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_3,按住说话,editor.chat.17,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeVoice/_buttonRecord/Text_3,092b33a36b083feee96bf9510485e7e5,chat/ChatMainView.csd
chat,ChatMsgRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,7326400327713bd3a5e01ddee922191d,chat/ChatMsgRightItemCell.csd
chat,ChatPrivateChatView.csd,_textEmptyListHint,暂无私聊列表,editor.chat.18,/_textEmptyListHint,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd
chat,ChatPrivateChatView.csd,Text,清空列表,editor.chat.19,/_imageTopBarShade/_nodeClear/Text,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd
chat,ChatPrivateChatView.csd,Text,返回列表,editor.chat.24,/_imageTopBarShade/_nodeReturn/Text,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd,,
chat,ChatCopyNode.csd,Text_1,复制,editor.chat.21,/_resourceNode/_imageBg/Text_1,ab1250000eb18a5a9ef877ff7074f79f,chat/ChatCopyNode.csd
heroMerge,HeroMerge.csd,_textGetDetail,恭喜获得某某某 x2,,/_textGetDetail,b50ee4f6862b7c9e9e7681b322dd9619,heroMerge/HeroMerge.csd
guildwar,GuildWarWorldMapView.csd,_textTimeTitle,军团战开启：,,/_panelDesign/Node_MiddleTop/_textTimeTitle,64c8181ffb0640a2f53fb65cb5043fa1,guildwar/GuildWarWorldMapView.csd
guildwar,PopupGuildWarCityInfo.csd,Text_96,当前占领军团,editor.guildwar.1,/_panelBg/Text_96,19bb46150207e2aa19b2086a112ec8bb,guildwar/PopupGuildWarCityInfo.csd
guildwar,PopupGuildWarCityInfo.csd,Text_96_0,已宣战军团数量：,editor.guildwar.2,/_panelBg/Text_96_0,19bb46150207e2aa19b2086a112ec8bb,guildwar/PopupGuildWarCityInfo.csd
guildwar,PopupGuildWarCityInfo.csd,_textGuildName,佛系,,/_panelBg/_textGuildName,19bb46150207e2aa19b2086a112ec8bb,guildwar/PopupGuildWarCityInfo.csd
worldBoss,WorldBossRankCell.csd,Text_total_point,总积分,editor.worldBoss.1,/_resourceNode/_nodePersonal/Image_bk/Text_total_point,e951533b08e6342c7ee95815bdb6a43f,worldBoss/WorldBossRankCell.csd
worldBoss,WorldBossRankCell.csd,_textGuildName,SkY白虎,,/_resourceNode/_nodeGuild/_textGuildName,e951533b08e6342c7ee95815bdb6a43f,worldBoss/WorldBossRankCell.csd
worldBoss,WorldBossRankCell.csd,Text_people,人数,editor.worldBoss.2,/_resourceNode/_nodeGuild/Text_people,e951533b08e6342c7ee95815bdb6a43f,worldBoss/WorldBossRankCell.csd
worldBoss,WorldBossRankCell.csd,_textGuildPoint,5622万,,/_resourceNode/_nodeGuild/Image_bk_0/_textGuildPoint,e951533b08e6342c7ee95815bdb6a43f,worldBoss/WorldBossRankCell.csd
worldBoss,WorldBossRankCell.csd,Text_total_point,总积分,editor.worldBoss.1,/_resourceNode/_nodeGuild/Image_bk_0/Text_total_point,e951533b08e6342c7ee95815bdb6a43f,worldBoss/WorldBossRankCell.csd
worldBoss,WorldBossRankNode.csd,Text_total_point,军团积分,editor.worldBoss.6,/Panel_bk/_panelBase/Image_guild_rank_bg/Text_total_point,57362c904c570c9e203e68fa90f2817b,worldBoss/WorldBossRankNode.csd,,
worldBoss,WorldBossRankNode.csd,Text_total_point_0,个人积分,editor.worldBoss.7,/Panel_bk/_panelBase/Image_personal_rank_bg/Text_total_point_0,57362c904c570c9e203e68fa90f2817b,worldBoss/WorldBossRankNode.csd,,
worldBoss,WorldBossRankNode.csd,Text_guild_rank_des,主公尚未加入军团,editor.worldBoss.3,/Panel_bk/_panelBase/Image_no_guild/Text_guild_rank_des,57362c904c570c9e203e68fa90f2817b,worldBoss/WorldBossRankNode.csd
worldBoss,PopupWorldBossRobCell.csd,_textCondition,积分： ,editor.worldBoss.4,/_resourceNode/_textCondition,136b2c3e16e7ffb5ed8e43c905ec2630,worldBoss/PopupWorldBossRobCell.csd,,
worldBoss,PopupWorldBossRobCell.csd,_textGuildName,三生三世十里桃,,/_resourceNode/Node_rank/_textGuildName,136b2c3e16e7ffb5ed8e43c905ec2630,worldBoss/PopupWorldBossRobCell.csd
worldBoss,WorldBossAvatar.csd,_textUserName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textUserName,55bfd8df68dfd11f0a0188cb67d2a9b7,worldBoss/WorldBossAvatar.csd
worldBoss,WorldBossAvatar.csd,_textOfficialName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textOfficialName,55bfd8df68dfd11f0a0188cb67d2a9b7,worldBoss/WorldBossAvatar.csd
worldBoss,WorldBossAvatar.csd,_textBossName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textBossName,55bfd8df68dfd11f0a0188cb67d2a9b7,worldBoss/WorldBossAvatar.csd
worldBoss,WorldBossView.csd,_textBossOpenTime,每日12:00，19:00开启活动,,/_panelDesign/_textBossOpenTime,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
worldBoss,WorldBossView.csd,Text_45,军团参与人数越多奖励越丰富！,editor.worldBoss.5,/_panelDesign/_nodeReward/Image_145/Text_45,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
worldBoss,WorldBossView.csd,_textBtnLeft,剩余3次,,/_panelDesign/NodeButton/_commonBtnLeft/Image_31/_textBtnLeft,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
worldBoss,WorldBossView.csd,_textBtnRight,剩余3次,,/_panelDesign/NodeButton/_commonBtnRight/Image_31_0/_textBtnRight,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
worldBoss,WorldBossView.csd,_textTimeDesc,活动结束倒计时：,,/_panelDesign/_nodeProcess/_textTimeDesc,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
worldBoss,WorldBossView.csd,_textBossName,战神小吕布,,/_panelDesign/_nodeProcess/Image_9/_textBossName,f809472c68ef994202b28dba3d0cc10f,worldBoss/WorldBossView.csd
instrument,InstrumentDetailFeatureNode.csd,TextName,名称,editor.friend.4,/PanelBg/TextName,d7ad1a428e0e6e193dc0fd413e7eef28,instrument/InstrumentDetailFeatureNode.csd
instrument,InstrumentDetailFeatureNode.csd,TextUnlock,（神兵25阶后解锁）,editor.instrument.1,/PanelBg/TextUnlock,d7ad1a428e0e6e193dc0fd413e7eef28,instrument/InstrumentDetailFeatureNode.csd
instrument,InstrumentDetailBaseView.csd,_textName,名字,editor.horse.4,/_panelDesign/Panel_2/Image_280/_textName,aa2eabfbbd8b9840cb58162804b5c8a5,instrument/InstrumentDetailBaseView.csd
instrument,InstrumentDetailBaseView.csd,_textFrom,装备于XX,,/_panelDesign/Panel_2/Image_280/_textFrom,aa2eabfbbd8b9840cb58162804b5c8a5,instrument/InstrumentDetailBaseView.csd
instrument,InstrumentDetailBaseView.csd,_textDetailName,名字,editor.horse.4,/_panelDesign/Panel_5/Image_319/_textDetailName,aa2eabfbbd8b9840cb58162804b5c8a5,instrument/InstrumentDetailBaseView.csd
instrument,InstrumentListCell.csd,_textHeroName1,名字,editor.horse.4,/_resourceNode/_item1/_textHeroName1,754395b361e7a7f375d15e2772f2150d,instrument/InstrumentListCell.csd
instrument,InstrumentListCell.csd,_textHeroName2,名字,editor.horse.4,/_resourceNode/_item2/_textHeroName2,754395b361e7a7f375d15e2772f2150d,instrument/InstrumentListCell.csd
instrument,InstrumentTrainAdvanceLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,39ce00cc4b6126d2b732278b40f91399,instrument/InstrumentTrainAdvanceLayer.csd
instrument,InstrumentTrainAdvanceLayer.csd,TextLevel,进阶等级：,editor.instrument.2,/_panelDesign/Panel_2_0/Panel_156/TextLevel,39ce00cc4b6126d2b732278b40f91399,instrument/InstrumentTrainAdvanceLayer.csd
instrument,InstrumentTrainAdvanceLayer.csd,Text_1,专属神兵不足时可用万能神兵转化：,editor.instrument.3,/_panelDesign/Panel_2_0/_panelCost/_panelTip/Text_1,39ce00cc4b6126d2b732278b40f91399,instrument/InstrumentTrainAdvanceLayer.csd
instrument,PopupInstrumentDetail.csd,_textTitle,神兵详情,editor.instrument.4,/Panel_root/Image_bg_all/_textTitle,6f21bc5b8da6d74dc7f816d0e49cd609,instrument/PopupInstrumentDetail.csd
instrument,PopupInstrumentDetail.csd,_textPotential,品质 13,,/Panel_root/NodeHero/_textPotential,6f21bc5b8da6d74dc7f816d0e49cd609,instrument/PopupInstrumentDetail.csd
instrument,InstrumentTrainLimitLayer.csd,_textName,倚天剑,,/_panelDesign/NodeMid/_imageTitle/_textName,ed09b28a7f45e65d66f93dfa682578fe,instrument/InstrumentTrainLimitLayer.csd
instrument,InstrumentDetailYokeNode.csd,_textName,名字+7,,/_panelBg/_textName,c9566e58c7d9268364c53ceb1913eee4,instrument/InstrumentDetailYokeNode.csd
instrument,InstrumentDetailYokeNode.csd,_textDes,名称 ,,/_panelBg/_textDes,c9566e58c7d9268364c53ceb1913eee4,instrument/InstrumentDetailYokeNode.csd,,
tower,FightButton.csd,Text,一级,,/Text,86a1cef48588f7efe53dab03d35e5821,tower/FightButton.csd
tower,PopupTowerSurprise.csd,_textReward,获胜奖励,editor.tower.1,/_panelBase/_textReward,c8c1f4b9b523a6d77385cf1efcbc42e4,tower/PopupTowerSurprise.csd
tower,PopupTowerSurprise.csd,_textTalk,爹爹，听说江东有人来给我提亲！！！给我提亲！！！给我提亲！！！,,/_panelBase/_imageTalkBG/_textTalk,c8c1f4b9b523a6d77385cf1efcbc42e4,tower/PopupTowerSurprise.csd
tower,PopupTowerSurprise.csd,_textBoss,董卓 Lv.80,,/_panelBase/_imageNameBG/_textBoss,c8c1f4b9b523a6d77385cf1efcbc42e4,tower/PopupTowerSurprise.csd
tower,TowerSweepNode.csd,_textTitle,第10次,,/_nodeBG/_textTitle,6913013f478a8a507df4b5a7a07ecb31,tower/TowerSweepNode.csd
tower,PopupTowerRankNode.csd,_textName,安迪胡迪,,/_panelBase/_textName,22825481f63918d59b596666a18d0b60,tower/PopupTowerRankNode.csd
tower,PopupTowerRankNode.csd,_textRound,第45回,,/_panelBase/_textRound,22825481f63918d59b596666a18d0b60,tower/PopupTowerRankNode.csd
tower,TowerSweepBoxNode.csd,_textTitle,总计获得,editor.stage.5,/_nodeBG2/_textTitle,1597092e15a660b06990033a9279a178,tower/TowerSweepBoxNode.csd
tower,PopupTowerSuperStage.csd,Text_12,推荐战力：,editor.tower.2,/Text_12,4a45e54025a4060fc9aec4a0f2598c7f,tower/PopupTowerSuperStage.csd
tower,PopupTowerSuperStage.csd,Text_12_0,剩余挑战次数：,editor.tower.3,/Text_12_0,4a45e54025a4060fc9aec4a0f2598c7f,tower/PopupTowerSuperStage.csd
tower,PopupTowerSuperStage.csd,Text_20,首通奖励,editor.tower.4,/Image_29/Text_20,4a45e54025a4060fc9aec4a0f2598c7f,tower/PopupTowerSuperStage.csd
tower,PopupTowerSuperStage.csd,Text_21,通关奖励,editor.tower.5,/Image_29_0/Text_21,4a45e54025a4060fc9aec4a0f2598c7f,tower/PopupTowerSuperStage.csd
tower,PopupTowerRank.csd,_textMyName,地面战神,,/_panelBase/NodeMyRank/_textMyName,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerRank.csd,_textMyChapter,第45回,,/_panelBase/NodeMyRank/_textMyChapter,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerRank.csd,titleCount,名次,editor.guildAnswer.7,/_panelBase/_titleBG/titleCount,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerRank.csd,titleName,名称,editor.friend.4,/_panelBase/_titleBG/titleName,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerRank.csd,titleChapter,关数,editor.tower.6,/_panelBase/_titleBG/titleChapter,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerRank.csd,titleStarCount,累计星数,editor.tower.7,/_panelBase/_titleBG/titleStarCount,bd04312e76ffc102c199130bac3923aa,tower/PopupTowerRank.csd
tower,PopupTowerSuperStageCell.csd,_textStageName,黄忠,,/_resourceNode/Node_2/_textStageName,ce35f214c5610b09be392d11097cbef4,tower/PopupTowerSuperStageCell.csd
tower,PopupTowerSuperStageCell.csd,_textOpen,通关黄忠开启,,/_resourceNode/Node_2/_textOpen,ce35f214c5610b09be392d11097cbef4,tower/PopupTowerSuperStageCell.csd
tower,PopupTowerChoose.csd,TextPass,通关条件：,editor.tower.8,/PanelBase/TextPass,b52cb02ac47e027d5426f0e799dd5e96,tower/PopupTowerChoose.csd
tower,PopupTowerChoose.csd,_textCondition,在6回合内获得胜利,,/PanelBase/_textCondition,b52cb02ac47e027d5426f0e799dd5e96,tower/PopupTowerChoose.csd
tower,PopupTowerChoose.csd,_textStageName,二十一关：盖世爱,,/PanelBase/Title_BG/_textStageName,b52cb02ac47e027d5426f0e799dd5e96,tower/PopupTowerChoose.csd
tower,TowerAvatarNode.csd,_stageName,董卓亲卫,,/_nodeInfo/Image_1/_stageName,a812b7ad3c9e7721ad5b37f31977757f,tower/TowerAvatarNode.csd
tower,TowerView.csd,TextHistoryStar,历史最高：,editor.tower.9,/_panelDesign/Node_LeftTop/_imageInfoBG/TextHistoryStar,949706466f367c08e1efe775ac6b480b,tower/TowerView.csd
tower,TowerView.csd,TextChallengeCount,挑战次数：,editor.tower.10,/_panelDesign/Node_LeftTop/_imageInfoBG/TextChallengeCount,949706466f367c08e1efe775ac6b480b,tower/TowerView.csd
tower,TowerView.csd,_textRecoverTitle,（回复时间：         ),editor.tower.13,/_panelDesign/Node_LeftTop/_imageInfoBG/_textRecoverTitle,949706466f367c08e1efe775ac6b480b,tower/TowerView.csd,,
tower,TowerView.csd,Text6,本次挑战：,editor.tower.12,/_panelDesign/Node_LeftTop/_imageInfoBG/Text6,949706466f367c08e1efe775ac6b480b,tower/TowerView.csd
tower,TowerView.csd,_textRecoverTime,29分38秒,,/_panelDesign/Node_LeftTop/_imageInfoBG/_textRecoverTitle/_textRecoverTime,949706466f367c08e1efe775ac6b480b,tower/TowerView.csd
tower,TowerChooseCell.csd,TextPower,推荐战力：,editor.tower.2,/NodeBG/TextPower,f2fe24eefc51f55aa014fad09decbaad,tower/TowerChooseCell.csd
tower,TowerChooseCell.csd,Text_2,奖励：,editor.achievement.1,/NodeBG/TextBG/Text_2,f2fe24eefc51f55aa014fad09decbaad,tower/TowerChooseCell.csd
tower,TowerChooseCell.csd,Text_2_0,奖励：,editor.achievement.1,/NodeBG/TextBG2/Text_2_0,f2fe24eefc51f55aa014fad09decbaad,tower/TowerChooseCell.csd
activityguildsprint,ActivityGuildSprintItemCell.csd,_textGuildName,红将红将,,/_resourceNode/_textGuildName,79642d075917d9723b4584ae5a0d4cfd,activityguildsprint/ActivityGuildSprintItemCell.csd
activityguildsprint,ActivityGuildSprintItemCell.csd,_textRank,第4—10名,,/_resourceNode/_textRank,79642d075917d9723b4584ae5a0d4cfd,activityguildsprint/ActivityGuildSprintItemCell.csd
activityguildsprint,PopupGuildSprintRank.csd,_textRankTitle,结算时所在军团排名：,editor.activityguildsprint.1,/_panelBase/_textRankTitle,e918755b3879125c4a8b2a006d4fbeef,activityguildsprint/PopupGuildSprintRank.csd
activityguildsprint,PopupGuildSprintRank.csd,titleCount,名次,editor.guildAnswer.7,/_panelBase/_titleBG/titleCount,e918755b3879125c4a8b2a006d4fbeef,activityguildsprint/PopupGuildSprintRank.csd
activityguildsprint,PopupGuildSprintRank.csd,titleName,军团,editor.guildAnswer.8,/_panelBase/_titleBG/titleName,e918755b3879125c4a8b2a006d4fbeef,activityguildsprint/PopupGuildSprintRank.csd
activityguildsprint,PopupGuildSprintRank.csd,titleChapter,军团长,editor.activityguildsprint.2,/_panelBase/_titleBG/titleChapter,e918755b3879125c4a8b2a006d4fbeef,activityguildsprint/PopupGuildSprintRank.csd
activityguildsprint,ActivityGuildSprintView.csd,_textRankTitle,我的军团排名：,editor.activityguildsprint.4,/ResourceNode/_textRankTitle,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,_textActDes,为动期间单笔充值特定金额即可获得丰厚,,/ResourceNode/_textNode/_textActDes,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,titleCount,名次,editor.guildAnswer.7,/ResourceNode/_titleBG/titleCount,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,_textTitleName,当前军团,,/ResourceNode/_titleBG/_textTitleName,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,titleChapter,团长奖励,editor.activityguildsprint.5,/ResourceNode/_titleBG/titleChapter,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,titleStarCount,副团、长老奖励,editor.activityguildsprint.6,/ResourceNode/_titleBG/titleStarCount,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,title2,成员奖励,editor.activityguildsprint.7,/ResourceNode/_titleBG/title2,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd
activityguildsprint,ActivityGuildSprintView.csd,_textTimeTitle,活动倒计时:,,/ResourceNode/_countDownNode/_textTimeTitle,ae16200b970c0ae078d1fec0d517912a,activityguildsprint/ActivityGuildSprintView.csd,,
activityguildsprint,GuildSprintRankItemCell.csd,_textGuildName,红将,,/_resourceNode/_textGuildName,0ab5cbca62ec0244739e113a3cf89a12,activityguildsprint/GuildSprintRankItemCell.csd
activityguildsprint,GuildSprintRankItemCell.csd,_textGuildLeader,安迪胡迪,,/_resourceNode/_textGuildLeader,0ab5cbca62ec0244739e113a3cf89a12,activityguildsprint/GuildSprintRankItemCell.csd
qinTomb,QinTombAvatarName.csd,_avatarName,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarName,4a9199abf1affc4735d536d554cbfcc4,qinTomb/QinTombAvatarName.csd
